5.009382019042968750e+02
5.246657104492187500e+02
4.587211608886718750e+02
4.598850097656250000e+02
5.389780883789062500e+02
4.401842346191406250e+02
4.569590759277343750e+02
4.733029785156250000e+02
5.212431030273437500e+02
4.568159790039062500e+02
4.788967285156250000e+02
4.440558776855468750e+02
4.602503967285156250e+02
4.803467407226562500e+02
5.255984497070312500e+02
4.126875610351562500e+02
4.872684020996093750e+02
4.696700744628906250e+02
5.584737548828125000e+02
4.360496520996093750e+02
