1.466254873513913140e+02
1.009960670142406798e+02
1.650876312313008754e+01
2.275997750449081281e+01
9.375018906631501636e+01
1.833170567931544070e+01
2.358689960881688918e+01
2.903892787642270079e+01
2.640975154577112605e+01
9.958468572713663036e+01
2.369292386120877580e+01
2.762281297707118100e+01
1.864336941200331665e+01
3.005647174877163863e+01
2.027313051661433718e+01
2.911694319049207280e+01
6.224152128662232997e+01
1.565589745550217344e+02
4.550484846594601152e+01
4.847292921039667135e+02
