sample_size,method,oos_mse
7500,cevae,26.343449805245246
7500,cevae,24.963511943937334
7500,cevae,27.006492551976056
7500,cevae,25.804885316705526
7500,cevae,24.709110736129656
7500,cevae,26.386789138350732
7500,cevae,25.20688170526829
7500,cevae,26.272123912436644
7500,cevae,22.61996645921176
7500,cevae,22.893577870116534
1000,dfpv,14.019724662547606
1000,dfpv,8.04260238144213
1000,dfpv,8.551004755116024
1000,dfpv,13.476822450315824
1000,dfpv,11.364576115671044
1000,dfpv,9.554638946869249
1000,dfpv,20.45769861957454
1000,dfpv,9.839044980415368
1000,dfpv,10.202833417131787
1000,dfpv,7.771674234471477
1000,dfpv,9.526271523781112
1000,dfpv,12.279846404494466
1000,dfpv,8.580449401918806
1000,dfpv,10.302296304867035
1000,dfpv,13.026875620744237
1000,dfpv,10.313492153964795
1000,dfpv,9.82396395155805
1000,dfpv,8.030140718901098
1000,dfpv,8.659134764874981
1000,dfpv,10.570956448117684
5000,dfpv,8.820745899407537
5000,dfpv,7.300910760571239
5000,dfpv,7.801502359001123
5000,dfpv,26.197555646516484
5000,dfpv,6.768131259143983
5000,dfpv,8.607330131387958
5000,dfpv,9.499192815887758
5000,dfpv,9.78614156275846
5000,dfpv,12.347215863226973
5000,dfpv,9.667524427378392
5000,dfpv,8.335526554402405
5000,dfpv,7.63797679753353
5000,dfpv,12.328575177247822
5000,dfpv,8.731036891500091
5000,dfpv,8.398354970613294
5000,dfpv,9.961571962545522
5000,dfpv,14.410395124686511
5000,dfpv,8.802039323072691
5000,dfpv,11.10142437984885
5000,dfpv,6.926475486415284
7500,dfpv,7.037675773414943
7500,dfpv,10.875571511452137
7500,dfpv,8.41782808220213
7500,dfpv,9.013624925461437
7500,dfpv,9.919349257677204
7500,dfpv,8.2014907538694
7500,dfpv,8.755760477307234
7500,dfpv,8.185797444635268
7500,dfpv,8.233555628658875
7500,dfpv,7.300477035100762
7500,dfpv,8.87383437570276
7500,dfpv,7.056344665214495
7500,dfpv,10.018280852712179
7500,dfpv,9.049059328229642
7500,dfpv,8.179246833203598
7500,dfpv,9.52722966831704
7500,dfpv,10.35351184713099
7500,dfpv,7.895343233982206
7500,dfpv,8.61609201406198
7500,dfpv,7.7601403616284275
1000,naivenet_awzy,33.84995237796294
1000,naivenet_awzy,34.606524065497275
1000,naivenet_awzy,46.28254555904009
1000,naivenet_awzy,35.905787064160705
1000,naivenet_awzy,26.044273168040856
1000,naivenet_awzy,63.76679261597352
1000,naivenet_awzy,43.9562450786949
1000,naivenet_awzy,31.097463474202772
1000,naivenet_awzy,47.74357964533396
1000,naivenet_awzy,30.526949634241507
1000,naivenet_awzy,30.786218125048677
1000,naivenet_awzy,30.972564809387436
1000,naivenet_awzy,41.20083533828091
1000,naivenet_awzy,29.47608349431573
1000,naivenet_awzy,55.286269773446264
1000,naivenet_awzy,31.6452477847185
1000,naivenet_awzy,25.741227563876265
1000,naivenet_awzy,31.234175057167555
1000,naivenet_awzy,27.53528753295015
1000,naivenet_awzy,27.721988194991816
5000,naivenet_awzy,38.12340937531178
5000,naivenet_awzy,30.74960749847213
5000,naivenet_awzy,45.79902911421155
5000,naivenet_awzy,34.24275184210363
5000,naivenet_awzy,30.781018800264583
5000,naivenet_awzy,61.29018970382829
5000,naivenet_awzy,43.01316225393191
5000,naivenet_awzy,34.4158964447034
5000,naivenet_awzy,44.01868686565697
5000,naivenet_awzy,56.39506330223043
5000,naivenet_awzy,39.24241976096657
5000,naivenet_awzy,40.87588632486853
5000,naivenet_awzy,39.528297430750186
5000,naivenet_awzy,27.688879778593073
5000,naivenet_awzy,53.16227439483441
5000,naivenet_awzy,65.87274106601544
5000,naivenet_awzy,26.646447602804315
5000,naivenet_awzy,40.8645638446424
5000,naivenet_awzy,29.517292224347546
5000,naivenet_awzy,29.43424193335286
7500,naivenet_awzy,45.94189021834432
7500,naivenet_awzy,37.658571675388
7500,naivenet_awzy,40.67608782015161
7500,naivenet_awzy,40.74001456956475
7500,naivenet_awzy,29.058571689739495
7500,naivenet_awzy,57.88539702672887
7500,naivenet_awzy,48.67528257633955
7500,naivenet_awzy,34.81469099823785
7500,naivenet_awzy,47.12730135211314
7500,naivenet_awzy,57.14464283622522
7500,naivenet_awzy,64.05200728136882
7500,naivenet_awzy,39.66684938867552
7500,naivenet_awzy,55.159691712658834
7500,naivenet_awzy,31.559951070959098
7500,naivenet_awzy,46.95923591496305
7500,naivenet_awzy,61.51992699095809
7500,naivenet_awzy,28.235083923710196
7500,naivenet_awzy,57.18508461605094
7500,naivenet_awzy,29.364427668733807
7500,naivenet_awzy,29.881451257565946
1000,nmmr_v,10.891718133782229
1000,nmmr_v,12.646086258783763
1000,nmmr_v,12.244398062114678
1000,nmmr_v,12.444458428872789
1000,nmmr_v,11.461324641757093
1000,nmmr_v,10.825578718420951
1000,nmmr_v,13.441264425464503
1000,nmmr_v,5.945587213617553
1000,nmmr_v,11.275364139318754
1000,nmmr_v,13.863328215592825
1000,nmmr_v,17.21244606053294
1000,nmmr_v,11.628321536160103
1000,nmmr_v,15.544972993706127
1000,nmmr_v,15.15346261205496
1000,nmmr_v,11.495659791808094
1000,nmmr_v,11.969257084362072
1000,nmmr_v,9.945127066225798
1000,nmmr_v,10.983446728069074
1000,nmmr_v,12.140149951249807
1000,nmmr_v,10.266816718793283
5000,nmmr_v,2.2333710506911384
5000,nmmr_v,2.204415953411207
5000,nmmr_v,1.4783126674236886
5000,nmmr_v,1.1123587983996484
5000,nmmr_v,2.453154447242758
5000,nmmr_v,2.57655167847125
5000,nmmr_v,3.5458749829578755
5000,nmmr_v,0.9048160866435454
5000,nmmr_v,1.7733783232409566
5000,nmmr_v,1.8210725232617406
5000,nmmr_v,1.7610384143973026
5000,nmmr_v,2.173788842780894
5000,nmmr_v,1.8132731233134776
5000,nmmr_v,1.7344405224315398
5000,nmmr_v,2.5472814321494646
5000,nmmr_v,1.3648149015439235
5000,nmmr_v,1.9385679046131925
5000,nmmr_v,1.2529231434850077
5000,nmmr_v,2.3245032346136814
5000,nmmr_v,1.6268590368182663
7500,nmmr_v,1.7254761371349472
7500,nmmr_v,1.6298017103860512
7500,nmmr_v,2.210116151432642
7500,nmmr_v,1.3533343308526236
7500,nmmr_v,1.8638586863355644
7500,nmmr_v,0.8676451326308781
7500,nmmr_v,2.0597932074745446
7500,nmmr_v,0.9989324461806485
7500,nmmr_v,2.3417854548004096
7500,nmmr_v,1.1115118784392521
7500,nmmr_v,1.1060198371287675
7500,nmmr_v,1.5371305326067417
7500,nmmr_v,1.9118757499204262
7500,nmmr_v,1.2842093017059197
7500,nmmr_v,1.5254189787619934
7500,nmmr_v,2.2902845470180258
7500,nmmr_v,1.65274670326805
7500,nmmr_v,1.2096936789553798
7500,nmmr_v,1.5287267732291336
7500,nmmr_v,1.1362763307926427
