2.843113560251995864e+01
2.103171806801664445e+01
2.801758217485703284e+01
1.950472997664651942e+01
6.696929294824295198e+01
2.250131517209453591e+01
2.035206487908244455e+01
2.875324156616828120e+01
3.246407982646173451e+01
1.707356410213571607e+01
2.359467093122211168e+01
1.820775613218565780e+01
2.608112702564881147e+01
2.922812725631560937e+01
8.689221160583176840e+00
2.160813178625206632e+01
3.922332041374191647e+01
2.864243117695824736e+01
1.944337243902209167e+01
2.963212558200439872e+01
