2.174587089172221610e+01
2.522596651231801346e+01
2.702750552665780504e+01
2.750503242697720907e+01
2.679334964807181763e+01
2.185680036092721679e+01
2.431432098948187814e+01
2.334544991355291543e+01
2.505522655794092302e+01
2.569360753384731666e+01
2.457316186942789571e+01
1.882476453524190063e+01
2.402400141411789747e+01
2.462048383524500750e+01
2.704471620439482393e+01
2.457711492777479734e+01
2.753940075797794407e+01
2.464353733484416153e+01
1.788834931469109790e+01
2.672436265047569748e+01
