2.841706249658903261e+01
2.076137215242197698e+01
2.716322983289428450e+01
1.942714458180228831e+01
6.708956758953686972e+01
2.319977291038942724e+01
2.162246025725013610e+01
2.697137374640035290e+01
3.425787991380524034e+01
1.574058412905803195e+01
2.503811592007979669e+01
1.392468333759634547e+01
2.645838261101189914e+01
2.908872061205725146e+01
8.549476907929502545e+00
2.213493787673610669e+01
4.154550786839128307e+01
2.631673847082935325e+01
1.885209365933815917e+01
2.960198959630667304e+01
